Date,NO2,O3,PM2.5,PM10,Date_raw,PM2.5_%ER,PM10_%ER,NO2_%ER,O3_%ER,PMmax_%ER,PMmax_source,LP_PM2.5,LP_PM10,LP_NO2,LP_O3,LP_PMmax,LP_total,Total_%ER,AQHI_Band
2002-06-04,36,67,11.1,21.2,6/04/2002,0.7229910509126913,0.8708500271378483,2.6184956504964108,2.9160066347670988,0.8708500271378483,PM10,0.007203899999999999,0.0086708,0.025848,0.028743,0.0086708,0.0632618,6.530569975906664,Low
2002-07-04,30,77,12.6,23.6,7/04/2002,0.8210926258947815,0.9699134659059583,2.177366046639251,3.35846469718748,0.9699134659059583,PM10,0.0081774,0.0096524,0.02154,0.033033,0.0096524,0.0642254,6.633272307171834,Low
2002-08-04,30,65,16.7,25.7,8/04/2002,1.0897247143234479,1.0566737784643898,2.177366046639251,2.8277425717722293,1.0897247143234479,PM2.5,0.010838299999999999,0.0105113,0.02154,0.027885,0.010838299999999999,0.0602633,6.211616491820848,Low
2002-09-04,36,73,18.0,30.8,9/04/2002,1.1750501045193484,1.2676878949618775,2.6184956504964108,3.1812536623204934,1.2676878949618775,PM10,0.011682,0.012597200000000001,0.025848,0.031317000000000005,0.012597200000000001,0.0697622,7.225316913085744,Low
2002-10-04,34,88,18.3,33.7,10/04/2002,1.1947508045756283,1.3878727611189579,2.471241244710054,3.8473659473166277,1.3878727611189579,PM10,0.011876699999999999,0.013783300000000002,0.024412,0.037752,0.013783300000000002,0.0759473,7.89057143278955,Low
2002-11-04,34,92,18.6,27.0,11/04/2002,1.2144553407316128,1.1104198990523617,2.471241244710054,4.025721012161676,1.2144553407316128,PM2.5,0.0120714,0.011043,0.024412,0.039468,0.0120714,0.0759514,7.891013785039247,Low
2002-12-04,32,69,18.4,29.3,12/04/2002,1.2013185570241003,1.205579222221731,2.3241981444966697,3.004346460825724,1.205579222221731,PM10,0.011941599999999998,0.011983700000000002,0.022976,0.029601000000000002,0.011983700000000002,0.0645607,6.6690324382273625,Low
2002-04-13,36,71,14.9,30.6,13/04/2002,0.971700649190832,1.2594045368860218,2.6184956504964108,3.0927621149807294,1.2594045368860218,PM10,0.0096701,0.012515400000000001,0.025848,0.030459,0.012515400000000001,0.0688224,7.124593897409315,Low
2002-04-14,19,61,13.9,26.5,14/04/2002,0.9061912755606416,1.0897449322704311,1.3735476667895652,2.6514414751221738,1.0897449322704311,PM10,0.009021099999999999,0.010838500000000001,0.013642,0.026169,0.010838500000000001,0.0506495,5.195411874062206,Low
2002-04-15,32,53,7.9,14.9,15/04/2002,0.5140266068838439,0.6112706805446511,2.3241981444966697,2.299745583337587,0.6112706805446511,PM10,0.0051271,0.006094100000000001,0.022976,0.022737,0.006094100000000001,0.0518071,5.317256592964537,Low
2002-04-16,28,51,15.4,24.5,16/04/2002,1.0044712827992353,1.0070873324831586,2.0307446483558644,2.212010045555113,1.0070873324831586,PM10,0.0099946,0.0100205,0.020104,0.021879000000000003,0.0100205,0.0520035,5.337942933491546,Low
2002-04-17,28,27,12.9,22.0,17/04/2002,0.8407244037206052,0.9038603694642378,2.0307446483558644,1.165034270350973,0.9038603694642378,PM10,0.0083721,0.008998,0.020104,0.011583000000000001,0.008998,0.040685000000000006,4.152397381569339,Low
2002-04-18,28,51,7.3,15.0,18/04/2002,0.47489406452358995,0.615385765668397,2.0307446483558644,2.212010045555113,0.615385765668397,PM10,0.004737699999999999,0.006135000000000001,0.020104,0.021879000000000003,0.006135000000000001,0.04811800000000001,4.929446476641219,Low
2002-04-19,40,53,9.4,26.0,19/04/2002,0.6119246559294966,1.069074193086883,2.913639593835593,2.299745583337587,1.069074193086883,PM10,0.006100599999999999,0.010634000000000001,0.02872,0.022737,0.010634000000000001,0.062091,6.405916970687353,Low
2002-04-20,34,67,12.6,19.0,20/04/2002,0.8210926258947815,0.7801272585780783,2.471241244710054,2.9160066347670988,0.8210926258947815,PM2.5,0.0081774,0.007771,0.024412,0.028743,0.0081774,0.061332399999999995,6.325228051250065,Low
2002-04-21,32,57,12.9,17.3,21/04/2002,0.8407244037206052,0.7100791911278437,2.3241981444966697,2.4754426517293426,0.8407244037206052,PM2.5,0.0083721,0.007075700000000001,0.022976,0.024453000000000003,0.0083721,0.055801100000000006,5.738734847585114,Low
2002-04-22,23,49,7.1,17.9,22/04/2002,0.46185326963992246,0.7347964772483229,1.6651109801961494,2.124349752579402,0.7347964772483229,PM10,0.004607899999999999,0.0073211,0.016514,0.021021,0.0073211,0.0448561,4.587734732931592,Low
2002-04-23,32,45,10.6,17.1,23/04/2002,0.6903117428211702,0.7018414435784992,2.3241981444966697,1.949254642974263,0.7018414435784992,PM10,0.006879399999999999,0.006993900000000001,0.022976,0.019305,0.006993900000000001,0.049274899999999996,5.050909600066422,Low
2002-04-24,56,71,15.9,29.8,24/04/2002,1.0372525522037934,1.22627787953824,4.102728534979994,3.0927621149807294,1.22627787953824,PM10,0.0103191,0.012188200000000001,0.040208,0.030459,0.012188200000000001,0.0828552,8.638448868459324,Moderate
2002-04-25,45,86,17.7,30.1,25/04/2002,1.155353239816015,1.2386991058607189,3.2837635349356242,3.7583031207501616,1.2386991058607189,PM10,0.011487299999999999,0.012310900000000001,0.03231,0.036894,0.012310900000000001,0.0815149,8.492938291137309,Moderate
2002-04-26,40,61,21.7,33.1,26/04/2002,1.418293685857841,1.3629952297413261,2.913639593835593,2.6514414751221738,1.418293685857841,PM2.5,0.014083299999999998,0.013537900000000002,0.02872,0.026169,0.014083299999999998,0.0689723,7.1406530776400245,Low
2002-04-27,21,53,8.7,19.4,27/04/2002,0.5662270395578206,0.7966162361591644,1.5192246522813146,2.299745583337587,0.7966162361591644,PM10,0.005646299999999999,0.0079346,0.015078,0.022737,0.0079346,0.0457496,4.681225634756037,Low
2002-04-28,24,51,8.9,16.1,28/04/2002,0.5792813830361121,0.6606628120322533,1.7381327415552095,2.212010045555113,0.6606628120322533,PM10,0.0057761,0.006584900000000001,0.017232,0.021879000000000003,0.006584900000000001,0.045695900000000005,4.675604403870848,Low
2002-04-29,32,37,11.6,18.9,29/04/2002,0.7556809651604324,0.7760054356650503,2.3241981444966697,1.5999645257271045,0.7760054356650503,PM10,0.007528399999999999,0.0077301,0.022976,0.015873,0.0077301,0.0465791,4.768094735398565,Low
2002-04-30,40,45,10.8,20.1,30/04/2002,0.7033821935392925,0.8254784388147529,2.913639593835593,1.949254642974263,0.8254784388147529,PM10,0.0070092,0.008220900000000001,0.02872,0.019305,0.008220900000000001,0.0562459,5.785777898444211,Low
2002-01-05,38,55,18.9,29.1,1/05/2002,1.2341637137343042,1.1973009444275151,2.765961665508554,2.3875564305146035,1.2341637137343042,PM2.5,0.012266099999999999,0.011901900000000002,0.027284,0.023595,0.012266099999999999,0.0631451,6.518138583776301,Low
2002-02-05,36,57,18.1,28.9,2/05/2002,1.1816165783509192,1.189023343768758,2.6184956504964108,2.4754426517293426,1.189023343768758,PM10,0.0117469,0.0118201,0.025848,0.024453000000000003,0.0118201,0.0621211,6.409119836991084,Low
2002-03-05,40,39,12.9,22.9,3/05/2002,0.8407244037206052,0.941009917421054,2.913639593835593,1.6871747031061979,0.941009917421054,PM10,0.0083721,0.0093661,0.02872,0.016731,0.0093661,0.054817099999999994,5.634739106790776,Low
2002-04-05,40,57,12.2,23.9,4/05/2002,0.7949228672307518,0.9823032343849736,2.913639593835593,2.4754426517293426,0.9823032343849736,PM10,0.0079178,0.0097751,0.02872,0.024453000000000003,0.0097751,0.0629481,6.497156577270813,Low
2002-05-05,36,63,13.0,23.1,5/05/2002,0.8472691791100662,0.9492672297517712,2.6184956504964108,2.739554206864292,0.9492672297517712,PM10,0.008437,0.0094479,0.025848,0.027027000000000002,0.0094479,0.0623229,6.430595364182001,Low
2002-06-05,60,73,20.0,40.3,6/05/2002,1.3064605865077628,1.6619289120220815,4.402141322289088,3.1812536623204934,1.6619289120220815,PM10,0.012979999999999998,0.0164827,0.04308,0.031317000000000005,0.0164827,0.09087970000000001,9.513725232223091,Moderate
2002-07-05,58,67,23.8,49.2,7/05/2002,1.5566109131865513,2.032662844386257,4.252327439462378,2.9160066347670988,2.032662844386257,PM10,0.015446199999999998,0.020122800000000003,0.041644,0.028743,0.020122800000000003,0.0905098,9.473223596499025,Moderate
2002-08-05,47,75,20.9,37.2,8/05/2002,1.3656509750064494,1.5331134321846518,3.4321855608813845,3.2698211679893507,1.5331134321846518,PM10,0.013564099999999997,0.015214800000000002,0.033746,0.032175,0.015214800000000002,0.08113580000000001,8.451816413375557,Moderate
2002-09-05,49,49,27.3,45.1,9/05/2002,1.7875589548120185,1.8617076495060392,3.5808208739599,2.124349752579402,1.8617076495060392,PM10,0.0177177,0.0184459,0.035182,0.021021,0.0184459,0.0746489,7.750577218752319,Low
2002-10-05,36,61,22.1,31.6,10/05/2002,1.4446252925933711,1.3008281038836111,2.6184956504964108,2.6514414751221738,1.4446252925933711,PM2.5,0.0143429,0.0129244,0.025848,0.026169,0.0143429,0.0663599,6.8611241152442215,Low
2002-11-05,30,49,10.5,28.0,11/05/2002,0.6837771536387649,1.151782518870248,2.177366046639251,2.124349752579402,1.151782518870248,PM10,0.006814499999999999,0.011452,0.02154,0.021021,0.011452,0.054013000000000005,5.5498323544096895,Low
2002-12-05,43,61,13.9,26.7,12/05/2002,0.9061912755606416,1.0980144116229829,3.135554490062109,2.6514414751221738,1.0980144116229829,PM10,0.009021099999999999,0.0109203,0.030874,0.026169,0.0109203,0.0679633,7.032602679277655,Low
2002-05-13,34,53,17.6,36.1,13/05/2002,1.1487884704198148,1.4874439585699228,2.471241244710054,2.299745583337587,1.4874439585699228,PM10,0.0114224,0.014764900000000001,0.024412,0.022737,0.014764900000000001,0.0619139,6.3870741513727625,Low
2002-05-14,32,35,8.3,20.4,14/05/2002,0.5401234354127649,0.837850484028646,2.3241981444966697,1.5128291425889007,0.837850484028646,PM10,0.0053867,0.0083436,0.022976,0.015015,0.0083436,0.046334600000000004,4.742482067511999,Low
2002-05-15,38,37,17.6,17.2,15/05/2002,1.1487884704198148,0.7059602331221937,2.765961665508554,1.5999645257271045,1.1487884704198148,PM2.5,0.0114224,0.0070348,0.027284,0.015873,0.0114224,0.0545794,5.609632713318158,Low
2002-05-16,34,33,21.5,19.1,16/05/2002,1.4051304456501823,0.7842492500770959,2.471241244710054,1.4257684895456313,1.4051304456501823,PM2.5,0.013953499999999999,0.007811900000000001,0.024412,0.014157000000000001,0.013953499999999999,0.0525225,5.392627515295523,Low
2002-05-17,28,49,12.4,16.8,17/05/2002,0.8080068973540966,0.6894860856500706,2.0307446483558644,2.124349752579402,0.8080068973540966,PM2.5,0.0080476,0.006871200000000001,0.020104,0.021021,0.0080476,0.0491726,5.040163441689716,Low
2002-05-18,30,39,17.6,25.1,18/05/2002,1.1487884704198148,1.031877513345325,2.177366046639251,1.6871747031061979,1.1487884704198148,PM2.5,0.0114224,0.010265900000000001,0.02154,0.016731,0.0114224,0.0496934,5.09488260644384,Low
2002-05-19,23,53,6.7,13.6,19/05/2002,0.4357767574088456,0.5577898870527065,1.6651109801961494,2.299745583337587,0.5577898870527065,PM10,0.004348299999999999,0.0055624,0.016514,0.022737,0.0055624,0.0448134,4.583268932004025,Low
2002-05-20,21,43,8.8,12.3,20/05/2002,0.5727539994902386,0.5043375217403501,1.5192246522813146,1.8618196974460988,0.5727539994902386,PM2.5,0.0057112,0.005030700000000001,0.015078,0.018447,0.0057112,0.0392362,4.001610644530618,Low
2002-05-21,28,47,10.9,13.0,21/05/2002,0.7099180551300543,0.5331160330201312,2.0307446483558644,2.036764639878119,0.7099180551300543,PM2.5,0.0070741,0.0053170000000000005,0.020104,0.020163,0.0070741,0.0473411,4.847958447796996,Low
2002-05-22,32,47,17.6,24.3,22/05/2002,1.1487884704198148,0.9988252906614647,2.3241981444966697,2.036764639878119,1.1487884704198148,PM2.5,0.0114224,0.0099387,0.022976,0.020163,0.0114224,0.054561399999999996,5.60773175703797,Low
2002-05-23,28,49,15.2,25.5,23/05/2002,0.9913617532536056,1.04840768063732,2.0307446483558644,2.124349752579402,1.04840768063732,PM10,0.009864799999999998,0.010429500000000001,0.020104,0.021021,0.010429500000000001,0.0515545,5.290656813642736,Low
2002-05-24,30,31,9.7,15.0,24/05/2002,0.6315157047867226,0.615385765668397,2.177366046639251,1.3387825025063638,0.6315157047867226,PM2.5,0.006295299999999999,0.006135000000000001,0.02154,0.013299,0.006295299999999999,0.0411343,4.199203567935239,Low
2002-05-25,23,31,5.8,12.4,25/05/2002,0.377129349847638,0.5084482332084583,1.6651109801961494,1.3387825025063638,0.5084482332084583,PM10,0.0037641999999999997,0.005071600000000001,0.016514,0.013299,0.005071600000000001,0.0348846,3.550020518071917,Low
2002-05-26,30,51,12.8,16.2,26/05/2002,0.8341800530732746,0.6647799173354896,2.177366046639251,2.212010045555113,0.8341800530732746,PM2.5,0.008307199999999999,0.0066258,0.02154,0.021879000000000003,0.008307199999999999,0.0517262,5.308736771537603,Low
2002-05-27,38,45,24.1,25.9,27/05/2002,1.5763859103648636,1.0649405524859157,2.765961665508554,1.949254642974263,1.5763859103648636,PM2.5,0.0156409,0.0105931,0.027284,0.019305,0.0156409,0.062229900000000005,6.42069777905796,Low
2002-05-28,34,24,25.2,31.1,28/05/2002,1.6489271827925478,1.280114202604965,2.471241244710054,1.0349186186268788,1.6489271827925478,PM2.5,0.0163548,0.012719900000000001,0.024412,0.010296,0.0163548,0.0510628,5.238898123604208,Low
2002-05-29,34,47,11.0,18.8,29/05/2002,0.7164543409120094,0.7718837813311508,2.471241244710054,2.036764639878119,0.7718837813311508,PM10,0.0071389999999999995,0.007689200000000001,0.024412,0.020163,0.007689200000000001,0.052264200000000004,5.365408115145187,Low
2002-05-30,32,49,7.3,15.1,30/05/2002,0.47489406452358995,0.6195010191025752,2.3241981444966697,2.124349752579402,0.6195010191025752,PM10,0.004737699999999999,0.0061759,0.022976,0.021021,0.0061759,0.050172900000000006,5.145287686305777,Low
2002-05-31,40,49,13.1,21.0,31/05/2002,0.8538143792692354,0.8625991290719615,2.913639593835593,2.124349752579402,0.8625991290719615,PM10,0.0085019,0.008589000000000001,0.02872,0.021021,0.008589000000000001,0.05833000000000001,6.006475936670119,Low
2002-01-06,34,51,10.7,18.4,1/06/2002,0.6968467561121683,0.755398849648703,2.471241244710054,2.212010045555113,0.755398849648703,PM10,0.006944299999999999,0.0075255999999999995,0.024412,0.021879000000000003,0.0075255999999999995,0.0538166,5.529104402886742,Low
2002-02-06,30,43,11.0,20.2,2/06/2002,0.7164543409120094,0.8296022852149809,2.177366046639251,1.8618196974460988,0.8296022852149809,PM10,0.0071389999999999995,0.0082618,0.02154,0.018447,0.0082618,0.0482488,4.94317214587956,Low
2002-03-06,45,41,21.5,26.2,3/06/2002,1.4051304456501823,1.077341981503821,3.2837635349356242,1.7744597389271588,1.4051304456501823,PM2.5,0.013953499999999999,0.010715800000000001,0.03231,0.017589,0.013953499999999999,0.0638525,6.593516172920411,Low
2002-04-06,41,37,21.4,24.2,4/06/2002,1.3985494662393627,0.9946945231818605,2.9875581206395108,1.5999645257271045,1.3985494662393627,PM2.5,0.013888599999999997,0.0098978,0.029438,0.015873,0.013888599999999997,0.05919959999999999,6.098699261034435,Low
2002-05-06,49,27,18.9,28.7,5/06/2002,1.2341637137343042,1.1807464201900153,3.5808208739599,1.165034270350973,1.2341637137343042,PM2.5,0.012266099999999999,0.0117383,0.035182,0.011583000000000001,0.012266099999999999,0.059031099999999996,6.08082313631475,Low
2002-06-06,41,24,30.7,38.5,6/06/2002,2.012411370836875,1.5871129430943487,2.9875581206395108,1.0349186186268788,2.012411370836875,PM2.5,0.0199243,0.0157465,0.029438,0.010296,0.0199243,0.0596583,6.147377897977324,Low
2002-07-06,32,37,26.9,33.1,7/06/2002,1.7611383340522924,1.3629952297413261,2.3241981444966697,1.5999645257271045,1.7611383340522924,PM2.5,0.017458099999999997,0.013537900000000002,0.022976,0.015873,0.017458099999999997,0.0563071,5.792252186162794,Low
2002-08-06,24,35,19.0,62.9,8/06/2002,1.2407340241636033,2.6059872182810473,1.7381327415552095,1.5128291425889007,2.6059872182810473,PM10,0.012330999999999998,0.025726100000000002,0.017232,0.015015,0.025726100000000002,0.0579731,5.968648976030977,Low
2002-09-06,30,57,17.9,43.0,9/06/2002,1.168484056838115,1.774256190211232,2.177366046639251,2.4754426517293426,1.774256190211232,PM10,0.011617099999999998,0.017587000000000002,0.02154,0.024453000000000003,0.017587000000000002,0.06358,6.56447339702122,Low
2002-10-06,28,55,16.0,18.7,10/06/2002,1.0438100826839936,0.7677622955694519,2.0307446483558644,2.3875564305146035,1.0438100826839936,PM2.5,0.010384,0.0076483,0.020104,0.023595,0.010384,0.054083000000000006,5.557221101277632,Low
2002-11-06,38,51,26.9,34.9,11/06/2002,1.7611383340522924,1.4376461424587594,2.765961665508554,2.212010045555113,1.7611383340522924,PM2.5,0.017458099999999997,0.0142741,0.027284,0.021879000000000003,0.017458099999999997,0.06662109999999999,6.889039886504134,Low
2002-12-06,34,26,30.2,39.1,12/06/2002,1.9793137137323447,1.6120454797077022,2.471241244710054,1.1216437785749545,1.9793137137323447,PM2.5,0.019599799999999997,0.0159919,0.024412,0.011154,0.019599799999999997,0.0551658,5.671580363217066,Low
2002-06-13,21,57,8.3,21.1,13/06/2002,0.5401234354127649,0.8667244937394791,1.5192246522813146,2.4754426517293426,0.8667244937394791,PM10,0.0053867,0.008629900000000001,0.015078,0.024453000000000003,0.008629900000000001,0.048160900000000006,4.933948046453063,Low
2002-06-14,40,51,15.3,38.0,14/06/2002,0.9979163053242868,1.5663405025519328,2.913639593835593,2.212010045555113,1.5663405025519328,PM10,0.0099297,0.015542,0.02872,0.021879000000000003,0.015542,0.066141,6.8377347752320405,Low
2002-06-15,26,45,11.2,16.5,15/06/2002,0.7295281851596114,0.6771322436310623,1.8843336472990524,1.949254642974263,0.7295281851596114,PM2.5,0.007268799999999999,0.0067485,0.018668,0.019305,0.007268799999999999,0.0452418,4.628082002688871,Low
2002-06-16,23,55,10.4,21.2,16/06/2002,0.6772429885374409,0.8708500271378483,1.6651109801961494,2.3875564305146035,0.8708500271378483,PM10,0.0067496,0.0086708,0.016514,0.023595,0.0086708,0.0487798,4.998911767848968,Low
2002-06-17,32,47,18.6,31.3,17/06/2002,1.2144553407316128,1.288399254800754,2.3241981444966697,2.036764639878119,1.288399254800754,PM10,0.0120714,0.012801700000000001,0.022976,0.020163,0.012801700000000001,0.0559407,5.753497005344466,Low
2002-06-18,24,49,4.4,13.1,18/06/2002,0.285968110942747,0.5372279215534181,1.7381327415552095,2.124349752579402,0.5372279215534181,PM10,0.0028556,0.0053579000000000005,0.017232,0.021021,0.0053579000000000005,0.04361090000000001,4.457583134844034,Low
2002-06-19,38,65,10.2,19.1,19/06/2002,0.6641759304679473,0.7842492500770959,2.765961665508554,2.8277425717722293,0.7842492500770959,PM10,0.006619799999999999,0.007811900000000001,0.027284,0.027885,0.007811900000000001,0.0629809,6.500649741294118,Low
2002-06-20,36,22,22.7,36.1,20/06/2002,1.484135521824692,1.4874439585699228,2.6184956504964108,0.9482678369532094,1.4874439585699228,PM10,0.014732299999999999,0.014764900000000001,0.025848,0.009438,0.014764900000000001,0.0500509,5.132460743667444,Low
2002-06-21,34,31,18.5,28.3,21/06/2002,1.2078867357335543,1.1641946040511497,2.471241244710054,1.3387825025063638,1.2078867357335543,PM2.5,0.0120065,0.0115747,0.024412,0.013299,0.0120065,0.0497175,5.097415423634977,Low
2002-06-22,28,51,13.2,19.6,22/06/2002,0.8603600042256909,0.804861736603657,2.0307446483558644,2.212010045555113,0.8603600042256909,PM2.5,0.0085668,0.008016400000000002,0.020104,0.021879000000000003,0.0085668,0.050549800000000006,5.184924414306913,Low
